ko	gene
ko03013	CP4g4154
ko03015	CP4g4154
ko03018	CP6g5438
ko03013	CP6g5438
ko03015	CP6g5438
ko03018	CP10g8502
ko03013	CP10g8502
ko03015	CP10g8502
ko03013	CP1g760
ko03013	CP4g4427
ko03013	CP6g5701
ko03013	CP1g1235
ko03015	CP1g1235
ko03013	CP9g7288
ko04146	CP12g8964
ko00071	CP6g5561
ko04141	CP8g6435
ko04141	CP4g3710
ko03060	CP1g892
ko03008	CP1g458
ko04928	CP15g9812
ko00230	CP15g9812
ko04024	CP15g9812
ko05032	CP15g9812
ko04928	CP11g7853
ko00230	CP11g7853
ko04024	CP11g7853
ko05032	CP11g7853
ko04928	CP2g2492
ko00230	CP2g2492
ko04024	CP2g2492
ko05032	CP2g2492
ko04928	CP15g9811
ko00230	CP15g9811
ko04024	CP15g9811
ko05032	CP15g9811
ko04146	CP9g7582
ko04146	CP4g4080
ko04146	CP9g7428
ko04146	CP1g1241
ko04146	CP1g960
ko04146	CP3g2604
ko04146	CP8g6215
ko04146	CP8g6249
ko04146	CP10g8672
ko04146	CP9g7228
ko04146	CP5g5285
ko04146	CP1g679
ko04146	CP9g7397
ko04146	CP12g8879
ko04146	CP1g491
ko04146	CP3g2673
ko04146	CP12g8799
ko04146	CP1g1148
ko04146	CP8g6436
ko04146	CP12g8800
ko04146	CP1g1398
ko04146	CP8g6559
ko04146	CP1g1072
ko04146	CP4g3726
ko04146	CP2g2097
ko04146	CP15g9942
ko00520	CP2g1927
ko00520	CP5g5348
ko04626	CP2g2452
ko05145	CP2g2452
ko04626	CP4g4087
ko05145	CP4g4087
ko04626	CP2g2294
ko05145	CP2g2294
ko04626	CP15g9743
ko05145	CP15g9743
ko04626	CP4g4415
ko05145	CP4g4415
ko04626	CP6g6139
ko05145	CP6g6139
ko04626	CP1g845
ko05145	CP1g845
ko04626	CP12g8857
ko05145	CP12g8857
ko04626	CP19g10184
ko05145	CP19g10184
ko04626	CP5g5048
ko05145	CP5g5048
ko04626	CP4g3748
ko05145	CP4g3748
ko04626	CP4g4055
ko05145	CP4g4055
ko04626	CP3g3117
ko05145	CP3g3117
ko04626	CP3g3249
ko05145	CP3g3249
ko04626	CP8g6424
ko05145	CP8g6424
ko04626	CP1g1397
ko05145	CP1g1397
ko04626	CP7g6746
ko05145	CP7g6746
ko04626	CP2g1602
ko05145	CP2g1602
ko04075	CP8g6478
ko04075	CP2g1946
ko04075	CP10g8492
ko04075	CP2g1567
ko04075	CP9g7570
ko04075	CP1g426
ko04016	CP5g5229
ko04626	CP5g5229
ko04016	CP2g1603
ko04626	CP2g1603
ko04016	CP3g3222
ko04626	CP3g3222
ko04016	CP13g9290
ko04626	CP13g9290
ko04016	CP17g10146
ko04626	CP17g10146
ko04016	CP12g8948
ko04626	CP12g8948
ko04016	CP7g7106
ko04626	CP7g7106
ko04016	CP11g7970
ko04626	CP11g7970
ko04016	CP13g9291
ko04626	CP13g9291
ko04016	CP7g7047
ko04626	CP7g7047
ko04016	CP1g286
ko04626	CP1g286
ko04016	CP3g3224
ko04626	CP3g3224
ko04016	CP3g3479
ko04626	CP3g3479
ko04016	CP5g4838
ko04626	CP5g4838
ko04016	CP13g9282
ko04626	CP13g9282
ko04016	CP3g3480
ko04626	CP3g3480
ko00983	CP3g3263
ko00240	CP3g3263
ko04626	CP10g8470
ko00220	CP10g8470
ko00330	CP10g8470
ko04626	CP4g4511
ko00220	CP4g4511
ko00330	CP4g4511
ko03060	CP2g2360
ko04626	CP3g3035
ko04626	CP13g9249
ko04626	CP11g8190
ko04626	CP1g1064
ko04626	CP6g6148
ko04626	CP11g7857
ko04075	CP4g3768
ko04626	CP4g3768
ko04016	CP4g3768
ko04075	CP7g7211
ko04626	CP7g7211
ko04016	CP7g7211
ko04626	CP11g7764
ko00230	CP1g840
ko00230	CP1g839
ko00564	CP1g1534
ko00561	CP1g1534
ko00564	CP3g3560
ko04072	CP3g3560
ko00561	CP3g3560
ko04975	CP3g3560
ko00564	CP13g9020
ko00565	CP13g9020
ko00564	CP1g1509
ko00565	CP1g1509
ko00564	CP6g6123
ko00564	CP1g1441
ko00564	CP10g8578
ko00561	CP10g8578
ko00565	CP10g8578
ko04141	CP14g9432
ko05022	CP14g9432
ko05134	CP14g9432
ko05014	CP14g9432
ko04141	CP3g3101
ko05022	CP3g3101
ko05134	CP3g3101
ko05014	CP3g3101
ko04141	CP9g7534
ko05022	CP9g7534
ko05134	CP9g7534
ko05014	CP9g7534
ko04141	CP2g1882
ko05022	CP2g1882
ko05134	CP2g1882
ko05014	CP2g1882
ko00860	CP5g4612
ko00250	CP5g4825
ko00250	CP1g463
ko04964	CP3g2735
ko04727	CP3g2735
ko04724	CP3g2735
ko00860	CP5g5023
ko00860	CP1g862
ko00860	CP19g10162
ko00860	CP3g3390
ko00860	CP8g6404
ko00860	CP1g331
ko00860	CP1g238
ko00860	CP1g332
ko00860	CP2g1825
ko00860	CP7g7118
ko00564	CP1g857
ko00564	CP19g10172
ko00564	CP19g10171
ko00514	CP6g5640
ko00514	CP1g1453
ko00500	CP3g3156
ko00500	CP4g4159
ko04923	CP1g240
ko04923	CP8g6429
ko04923	CP8g6270
ko04923	CP9g7335
ko04923	CP2g1955
ko04141	CP10g8374
ko04114	CP3g2686
ko04914	CP3g2686
ko05100	CP3g2686
ko04110	CP3g2686
ko00900	CP6g6072
ko00900	CP6g6074
ko00900	CP2g2091
ko00900	CP6g6077
ko00983	CP3g3344
ko00240	CP3g3344
ko04925	CP8g6291
ko04745	CP8g6291
ko04723	CP8g6291
ko04925	CP2g1897
ko04745	CP2g1897
ko04723	CP2g1897
ko04925	CP3g2717
ko04745	CP3g2717
ko04723	CP3g2717
ko04925	CP5g5110
ko04745	CP5g5110
ko04723	CP5g5110
ko04925	CP3g2685
ko04745	CP3g2685
ko04723	CP3g2685
ko04925	CP6g5522
ko04745	CP6g5522
ko04723	CP6g5522
ko04925	CP5g5111
ko04745	CP5g5111
ko04723	CP5g5111
ko04925	CP3g3561
ko04745	CP3g3561
ko04723	CP3g3561
ko04925	CP7g7225
ko04745	CP7g7225
ko04723	CP7g7225
ko00400	CP5g5303
ko04977	CP1g309
ko04927	CP1g309
ko04925	CP1g309
ko04934	CP1g309
ko04976	CP1g309
ko05160	CP1g309
ko04913	CP1g309
ko04975	CP1g309
ko04145	CP1g309
ko04979	CP1g309
ko04970	CP12g8761
ko04970	CP3g2654
ko04970	CP5g5083
ko03015	CP1g1284
ko00790	CP10g8451
ko00790	CP5g5199
ko03460	CP11g8183
ko05146	CP2g2320
ko05146	CP5g4693
ko04141	CP4g4513
ko04723	CP6g5823
ko04723	CP4g3951
ko04141	CP1g314
ko04141	CP11g7835
ko04141	CP4g3634
ko04141	CP1g1275
ko04141	CP4g3737
ko00670	CP11g7815
ko00790	CP11g7815
ko00240	CP11g7815
ko04141	CP10g8333
ko04150	CP6g6051
ko03013	CP6g6051
ko05014	CP6g6051
ko04141	CP6g6051
ko04141	CP7g6912
ko04141	CP10g8365
ko05130	CP4g4257
ko04141	CP4g4257
ko05130	CP4g3884
ko04141	CP4g3884
ko05130	CP4g4193
ko04141	CP4g4193
ko04141	CP12g8982
ko05165	CP12g8982
ko04141	CP5g5280
ko04141	CP3g3322
ko04141	CP4g4270
ko04141	CP3g3301
ko04141	CP7g6735
ko04141	CP15g9840
ko04141	CP3g3356
ko04141	CP1g1141
ko04141	CP3g2963
ko04141	CP4g4311
ko00900	CP6g6105
ko00730	CP5g5086
ko00730	CP3g3326
ko00564	CP3g3445
ko05231	CP3g3445
ko00970	CP2g2548
ko00970	CP2g2549
ko04122	CP6g5785
ko04122	CP4g4350
ko00196	CP1g1490
ko00196	CP1g1489
ko00053	CP1g665
ko04974	CP5g4632
ko04724	CP5g4632
ko04727	CP5g4632
ko04974	CP7g7181
ko04724	CP7g7181
ko04727	CP7g7181
ko04974	CP5g4603
ko04724	CP5g4603
ko04727	CP5g4603
ko04974	CP3g2811
ko04724	CP3g2811
ko04727	CP3g2811
ko04974	CP5g4939
ko04138	CP5g4939
ko04974	CP7g7076
ko04138	CP7g7076
ko04974	CP14g9490
ko00220	CP1g1152
ko00250	CP1g1152
ko00710	CP1g1152
ko00630	CP1g1152
ko00260	CP1g1152
ko00564	CP1g388
ko03013	CP8g6184
ko03013	CP13g9170
ko05166	CP14g9699
ko05164	CP14g9699
ko03008	CP14g9699
ko03013	CP14g9699
ko04013	CP14g9699
ko03013	CP4g4227
ko03013	CP1g1142
ko03013	CP11g7767
ko03013	CP5g4592
ko03015	CP5g4592
ko05014	CP3g3565
ko03013	CP3g3565
ko05014	CP4g4302
ko03013	CP4g4302
ko05014	CP13g9091
ko05164	CP13g9091
ko03013	CP13g9091
ko05014	CP12g8934
ko05164	CP12g8934
ko03013	CP12g8934
ko03013	CP1g1401
ko05164	CP1g1401
ko05014	CP1g1401
ko03013	CP4g3904
ko05014	CP4g3904
ko04150	CP4g3904
ko05014	CP16g10136
ko03013	CP16g10136
ko05014	CP1g947
ko03013	CP1g947
ko05014	CP16g9977
ko03013	CP16g9977
ko05014	CP1g1536
ko03013	CP1g1536
ko03013	CP1g1131
ko05014	CP1g1131
ko05014	CP14g9457
ko03013	CP14g9457
ko03013	CP3g3147
ko05014	CP3g3147
ko03013	CP3g3219
ko05014	CP3g3219
ko05014	CP5g5271
ko03013	CP5g5271
ko03013	CP5g5408
ko05014	CP5g5408
ko03013	CP2g2466
ko05014	CP2g2466
ko03013	CP2g2281
ko05014	CP2g2281
ko03013	CP2g2280
ko05014	CP2g2280
ko03013	CP14g9486
ko05014	CP14g9486
ko03013	CP3g3503
ko05014	CP3g3503
ko05014	CP8g6585
ko03013	CP8g6585
ko03013	CP3g2642
ko05014	CP3g2642
ko03013	CP2g2182
ko03013	CP1g467
ko03013	CP2g1802
ko03013	CP8g6343
ko03015	CP8g6343
ko03013	CP7g7204
ko03015	CP7g7204
ko03015	CP9g7337
ko03013	CP9g7337
ko03013	CP5g4637
ko03015	CP5g4637
ko03013	CP4g3641
ko03015	CP4g3641
ko03013	CP1g956
ko03015	CP1g956
ko03015	CP1g1458
ko03013	CP1g1458
ko03015	CP23g10217
ko03013	CP23g10217
ko03013	CP9g7573
ko03015	CP9g7573
ko00195	CP5g5018
ko03015	CP2g2003
ko00740	CP16g9996
ko05323	CP16g9996
ko04142	CP16g9996
ko04380	CP16g9996
ko00740	CP14g9686
ko05323	CP14g9686
ko04142	CP14g9686
ko04380	CP14g9686
ko00740	CP1g288
ko05323	CP1g288
ko04142	CP1g288
ko04380	CP1g288
ko00740	CP14g9640
ko05323	CP14g9640
ko04142	CP14g9640
ko04380	CP14g9640
ko05164	CP2g1851
ko03015	CP2g1851
ko05164	CP15g9750
ko03015	CP15g9750
ko03015	CP6g5452
ko03015	CP9g7330
ko03015	CP3g2981
ko03015	CP1g1075
ko03015	CP3g3254
ko03015	CP3g2982
ko03015	CP3g2976
ko03015	CP1g1436
ko03015	CP2g1559
ko03015	CP3g2648
ko03015	CP10g8631
ko03015	CP9g7362
ko05164	CP9g7362
ko03015	CP4g3757
ko05164	CP4g3757
ko03015	CP9g7650
ko03015	CP4g3975
ko03015	CP1g320
ko03015	CP12g8716
ko03015	CP3g3060
ko03015	CP4g4383
ko00513	CP8g6200
ko00513	CP2g2156
ko00513	CP10g8660
ko05134	CP11g7872
ko03015	CP11g7872
ko04075	CP9g7501
ko04075	CP7g7013
ko04075	CP3g2972
ko04550	CP10g8568
ko03018	CP10g8272
ko03018	CP10g8271
ko00360	CP13g9206
ko00350	CP13g9206
ko00710	CP13g9206
ko00330	CP13g9206
ko00950	CP13g9206
ko00960	CP13g9206
ko00270	CP13g9206
ko00400	CP13g9206
ko00220	CP13g9206
ko00250	CP13g9206
ko00350	CP6g6091
ko00950	CP6g6091
ko00330	CP6g6091
ko00270	CP6g6091
ko00960	CP6g6091
ko00360	CP6g6091
ko04975	CP6g6091
ko00400	CP6g6091
ko00710	CP6g6091
ko00250	CP6g6091
ko00220	CP6g6091
ko00350	CP4g3617
ko00950	CP4g3617
ko00330	CP4g3617
ko00270	CP4g3617
ko00960	CP4g3617
ko00360	CP4g3617
ko04975	CP4g3617
ko00400	CP4g3617
ko00710	CP4g3617
ko00250	CP4g3617
ko00220	CP4g3617
ko04075	CP10g8621
ko04075	CP5g5234
ko04075	CP9g7305
ko04075	CP1g1437
ko04075	CP5g4909
ko04075	CP4g4359
ko04075	CP7g6946
ko04075	CP13g9232
ko04075	CP2g1766
ko04075	CP13g9103
ko04075	CP13g9101
ko04075	CP13g9248
ko04931	CP1g932
ko04016	CP1g932
ko04075	CP1g932
ko04075	CP5g5367
ko04016	CP5g5367
ko04075	CP5g4626
ko04016	CP5g4626
ko04075	CP8g6412
ko04016	CP8g6412
ko04075	CP1g476
ko04016	CP1g476
ko04075	CP1g477
ko04016	CP1g477
ko04075	CP5g5100
ko04016	CP5g5100
ko04075	CP9g7316
ko04016	CP9g7316
ko04075	CP5g5368
ko04016	CP5g5368
ko04075	CP6g5760
ko04016	CP6g5760
ko04075	CP3g2904
ko04016	CP3g2904
ko04075	CP5g5126
ko04016	CP5g5126
ko04075	CP1g478
ko04016	CP1g478
ko04075	CP14g9406
ko04016	CP14g9406
ko04075	CP6g5432
ko04016	CP6g5432
ko04075	CP13g9095
ko04016	CP13g9095
ko04075	CP7g7020
ko04016	CP7g7020
ko04075	CP16g10018
ko04016	CP16g10018
ko04075	CP5g5257
ko04016	CP5g5257
ko04075	CP13g9218
ko04016	CP9g7304
ko04075	CP9g7304
ko04016	CP3g2754
ko04075	CP3g2754
ko04016	CP3g2753
ko04075	CP3g2753
ko04016	CP14g9478
ko04075	CP14g9478
ko04016	CP1g1266
ko04075	CP1g1266
ko04016	CP8g6445
ko04075	CP8g6445
ko04016	CP3g2751
ko04075	CP3g2751
ko04016	CP6g5954
ko04075	CP6g5954
ko04075	CP3g3371
ko04626	CP3g3371
ko04016	CP3g3371
ko04075	CP7g7048
ko04016	CP7g7048
ko04075	CP1g43
ko04016	CP1g43
ko03008	CP7g6747
ko03008	CP1g397
ko03008	CP13g9238
ko03008	CP3g2815
ko03008	CP7g6803
ko03008	CP9g7319
ko03013	CP9g7319
ko03008	CP7g6830
ko03008	CP1g812
ko03008	CP1g975
ko03008	CP1g936
ko03008	CP3g3197
ko03008	CP11g7802
ko03008	CP15g9948
ko03008	CP4g4238
ko03008	CP9g7632
ko03008	CP9g7633
ko03008	CP15g9837
ko03008	CP9g7623
ko03008	CP9g7622
ko03008	CP3g3178
ko03008	CP9g7720
ko03008	CP5g4871
ko03008	CP1g587
ko03008	CP1g588
ko03008	CP14g9414
ko03008	CP4g4308
ko03008	CP1g1236
ko03008	CP13g9115
ko03008	CP9g7240
ko03008	CP9g7383
ko03008	CP11g7987
ko03008	CP8g6390
ko03008	CP2g1727
ko05017	CP2g1727
ko03008	CP1g718
ko03008	CP1g725
ko03008	CP1g55
ko03008	CP2g2080
ko03008	CP1g1084
ko03008	CP8g6308
ko03008	CP2g2573
ko03008	CP10g8279
ko03008	CP1g1028
ko03008	CP1g858
ko03008	CP6g5825
ko03008	CP1g225
ko03008	CP1g1282
ko03008	CP1g1283
ko03008	CP3g3124
ko03008	CP1g959
ko04977	CP13g9176
ko04977	CP3g3293
ko04977	CP14g9437
ko00230	CP3g2731
ko00240	CP3g2731
ko03022	CP4g3937
ko00740	CP1g982
ko00790	CP1g982
ko00565	CP2g2152
ko00100	CP2g2152
ko00592	CP2g2152
ko00590	CP2g2152
ko00561	CP2g2152
ko00564	CP2g2152
ko00591	CP2g2152
ko00565	CP10g8390
ko00100	CP10g8390
ko00592	CP10g8390
ko00590	CP10g8390
ko00561	CP10g8390
ko00564	CP10g8390
ko00591	CP10g8390
ko00565	CP2g2067
ko00100	CP2g2067
ko00592	CP2g2067
ko00590	CP2g2067
ko00561	CP2g2067
ko00564	CP2g2067
ko00591	CP2g2067
ko00564	CP1g789
ko00220	CP14g9439
ko00220	CP3g3230
ko00220	CP4g3789
ko04978	CP7g6942
ko04216	CP7g6942
ko04978	CP1g803
ko04216	CP1g803
ko04978	CP1g802
ko04216	CP1g802
ko04978	CP6g5827
ko04216	CP6g5827
ko04623	CP2g2506
ko03020	CP2g2506
ko04978	CP6g5988
ko00860	CP6g5988
ko05162	CP2g1841
ko00410	CP9g7663
ko00340	CP9g7663
ko00330	CP9g7663
ko00130	CP1g135
ko00130	CP6g5474
ko04934	CP6g5795
ko04934	CP6g5728
ko04934	CP2g2560
ko04934	CP2g2035
ko04934	CP11g8020
ko04934	CP1g1026
ko04934	CP1g702
ko04934	CP3g3352
ko04934	CP3g3351
ko04934	CP1g1454
ko05168	CP3g3441
ko04212	CP3g3441
ko05202	CP4g4198
ko04934	CP4g4198
ko00230	CP4g4107
ko04727	CP3g2650
ko04723	CP6g5853
ko04727	CP6g5853
ko05032	CP6g5853
ko05033	CP6g5853
ko04721	CP6g5853
ko04723	CP1g1145
ko04727	CP1g1145
ko05032	CP1g1145
ko05033	CP1g1145
ko04721	CP1g1145
ko04723	CP1g996
ko04727	CP1g996
ko05032	CP1g996
ko05033	CP1g996
ko04721	CP1g996
ko04723	CP2g2270
ko04727	CP2g2270
ko05032	CP2g2270
ko05033	CP2g2270
ko04721	CP2g2270
ko04022	CP7g6795
ko05016	CP7g6795
ko05166	CP7g6795
ko05415	CP7g6795
ko04216	CP7g6795
ko04621	CP7g6795
ko04217	CP7g6795
ko05012	CP7g6795
ko04020	CP7g6795
ko04218	CP7g6795
ko04613	CP7g6795
ko05020	CP7g6795
ko05010	CP7g6795
ko04979	CP7g6795
ko05017	CP7g6795
ko05022	CP7g6795
ko03460	CP9g7293
ko03460	CP8g6569
ko03460	CP5g4662
ko00902	CP4g3630
ko04714	CP3g3414
ko04714	CP3g2764
ko04714	CP16g10084
ko04714	CP4g4008
ko04919	CP8g6491
ko04919	CP4g4261
ko04919	CP1g1292
ko04919	CP10g8539
ko04918	CP13g9151
ko04011	CP6g5629
ko05202	CP1g1528
ko05202	CP6g5984
ko05202	CP14g9573
ko00400	CP7g7133
ko04721	CP16g10058
ko04721	CP12g8949
ko04138	CP12g8949
ko05166	CP1g620
ko05203	CP4g3811
ko05166	CP4g3811
ko05203	CP2g2400
ko05166	CP2g2400
ko05167	CP1g762
ko05166	CP1g762
ko05167	CP1g590
ko05166	CP1g590
ko03460	CP4g3919
ko03440	CP2g2396
ko03460	CP2g2396
ko03440	CP9g7510
ko03460	CP9g7510
ko03460	CP15g9839
ko03460	CP13g9269
ko03460	CP5g4712
ko04727	CP14g9643
ko00790	CP14g9643
ko04727	CP8g6279
ko00790	CP8g6279
ko05231	CP1g1254
ko04626	CP4g4502
ko00062	CP4g4502
ko04626	CP4g4101
ko00062	CP4g4101
ko04626	CP4g4102
ko00062	CP4g4102
ko00562	CP4g4248
ko04070	CP4g4248
ko00920	CP4g4248
ko04922	CP12g8723
ko03015	CP4g3661
ko03015	CP15g9834
ko00310	CP1g1305
ko04714	CP13g9227
ko05202	CP5g5017
ko05202	CP1g1173
ko00790	CP1g904
ko00790	CP12g8925
ko00790	CP2g2076
ko00680	CP5g5012
ko00260	CP5g5012
ko00010	CP5g5012
ko00680	CP5g5010
ko00260	CP5g5010
ko00010	CP5g5010
ko00680	CP2g1742
ko00260	CP2g1742
ko00010	CP2g1742
ko00680	CP1g1009
ko00260	CP1g1009
ko00010	CP1g1009
ko00680	CP8g6497
ko00260	CP8g6497
ko00010	CP8g6497
ko00590	CP14g9588
ko00591	CP2g1783
ko00591	CP10g8421
ko00591	CP14g9372
ko00564	CP7g6742
ko04150	CP7g6742
ko00561	CP7g6742
ko00590	CP1g304
ko00906	CP9g7590
ko00906	CP6g5456
ko00906	CP15g9864
ko00906	CP5g4922
ko00906	CP3g2901
ko00906	CP2g2041
ko00906	CP6g5834
ko00360	CP1g440
ko00400	CP1g440
ko00960	CP1g440
ko00950	CP1g440
ko00350	CP1g440
ko00910	CP2g2179
ko00910	CP2g2180
ko00900	CP5g4800
ko00900	CP11g7786
ko00900	CP2g2263
ko00909	CP2g1713
ko00900	CP2g1713
ko00909	CP7g7073
ko00900	CP7g7073
ko00260	CP3g2749
ko00630	CP3g2749
ko00630	CP5g5313
ko00260	CP5g5313
ko00561	CP5g5313
ko00520	CP3g3002
ko05203	CP9g7637
ko00945	CP16g10089
ko00945	CP8g6348
ko00270	CP14g9488
ko00270	CP14g9489
ko00500	CP2g1561
ko00500	CP4g3948
ko00260	CP4g4300
ko00240	CP4g4300
ko04075	CP11g7774
ko00053	CP1g155
ko00040	CP1g155
ko00520	CP1g155
ko05162	CP4g4069
ko04138	CP4g4069
ko05168	CP4g4069
ko05160	CP4g4069
ko04141	CP4g4069
ko04140	CP4g4069
ko05162	CP1g1324
ko04138	CP1g1324
ko05168	CP1g1324
ko05160	CP1g1324
ko04141	CP1g1324
ko04140	CP1g1324
ko05162	CP4g4070
ko04138	CP4g4070
ko05168	CP4g4070
ko05160	CP4g4070
ko04141	CP4g4070
ko04140	CP4g4070
ko04712	CP10g8618
ko04712	CP5g4907
ko04712	CP14g9458
ko04712	CP8g6250
ko04712	CP4g3805
ko04712	CP6g5840
ko00240	CP3g3396
ko04151	CP11g7958
ko00062	CP11g7958
ko04974	CP1g402
ko04974	CP1g393
ko04974	CP3g2851
ko04974	CP7g6729
ko04974	CP7g6770
ko04974	CP1g811
ko04974	CP10g8561
ko00564	CP5g5317
ko00592	CP5g5317
ko00564	CP14g9570
ko00592	CP14g9570
ko00564	CP7g6881
ko00592	CP7g6881
ko00564	CP4g4011
ko00592	CP4g4011
ko00564	CP1g316
ko00592	CP1g316
ko00564	CP5g5088
ko00592	CP5g5088
ko05206	CP6g5447
ko05205	CP6g5447
ko00240	CP7g6812
ko05131	CP13g9193
ko04217	CP3g3266
ko04214	CP3g3266
ko04139	CP3g3266
ko04621	CP3g3266
ko04668	CP3g3266
ko04217	CP3g3392
ko04214	CP3g3392
ko04139	CP3g3392
ko04621	CP3g3392
ko04668	CP3g3392
ko04217	CP3g3393
ko04214	CP3g3393
ko04139	CP3g3393
ko04621	CP3g3393
ko04668	CP3g3393
ko05135	CP3g3181
ko05100	CP3g3181
ko05130	CP3g3181
ko04138	CP3g3181
ko04810	CP3g3181
ko05131	CP3g3181
ko04530	CP3g3181
ko04666	CP3g3181
ko04144	CP3g3181
ko05132	CP3g3181
ko00920	CP8g6432
ko05206	CP4g4464
ko00270	CP4g4464
ko04212	CP7g7218
ko04922	CP7g7218
ko00520	CP3g3563
ko00051	CP3g3563
ko04931	CP1g624
ko05415	CP1g624
ko04140	CP8g6226
ko04136	CP8g6226
ko04138	CP8g6226
ko04138	CP7g6738
ko05132	CP4g4252
ko04014	CP4g4252
ko05132	CP4g3930
ko04014	CP4g3930
ko05132	CP1g1250
ko04014	CP1g1250
ko00254	CP4g3631
ko00254	CP2g1703
ko05017	CP10g8637
ko04978	CP3g2801
ko01524	CP3g2801
ko04016	CP3g2801
ko04978	CP4g4449
ko01524	CP4g4449
ko04016	CP4g4449
ko04978	CP5g5099
ko01524	CP5g5099
ko04016	CP5g5099
ko04978	CP3g2841
ko01524	CP3g2841
ko04016	CP3g2841
ko04978	CP10g8604
ko01524	CP10g8604
ko04016	CP10g8604
ko04978	CP11g8104
ko01524	CP11g8104
ko04016	CP11g8104
ko00053	CP6g6119
ko00053	CP8g6549
ko00250	CP1g363
ko00650	CP1g363
ko04212	CP19g10164
ko04212	CP1g860
ko04139	CP2g2521
ko00770	CP1g634
ko00410	CP1g634
ko00330	CP1g634
ko00770	CP1g951
ko00410	CP1g951
ko00330	CP1g951
ko00906	CP6g5946
ko00650	CP7g6769
ko00630	CP7g6769
ko00130	CP4g4036
ko04146	CP13g9138
ko04136	CP6g6030
ko04138	CP6g6030
ko04140	CP6g6030
ko04140	CP1g57
ko04136	CP1g57
ko05131	CP1g57
ko04138	CP1g57
ko04621	CP1g57
ko04140	CP5g4702
ko04136	CP5g4702
ko05131	CP5g4702
ko04138	CP5g4702
ko04621	CP5g4702
ko04659	CP3g3300
ko04928	CP3g3300
ko04658	CP3g3300
ko05321	CP3g3300
ko04659	CP2g1881
ko04928	CP2g1881
ko04658	CP2g1881
ko05321	CP2g1881
ko04919	CP1g208
ko04931	CP1g208
ko05415	CP1g208
ko05022	CP8g6440
ko04136	CP8g6440
ko05017	CP8g6440
ko05016	CP8g6440
ko05014	CP8g6440
ko05010	CP8g6440
ko04140	CP8g6440
ko04138	CP8g6440
ko04140	CP4g4100
ko04137	CP4g4100
ko04136	CP4g4100
ko04138	CP4g4100
ko04140	CP5g4535
ko04137	CP5g4535
ko04136	CP5g4535
ko04138	CP5g4535
ko04140	CP2g2043
ko04137	CP2g2043
ko04136	CP2g2043
ko04138	CP2g2043
ko04140	CP10g8435
ko05014	CP10g8435
ko05131	CP10g8435
ko04136	CP10g8435
ko05010	CP10g8435
ko05022	CP10g8435
ko04138	CP10g8435
ko05017	CP10g8435
ko05016	CP10g8435
ko04140	CP10g8551
ko05014	CP10g8551
ko05131	CP10g8551
ko04136	CP10g8551
ko05010	CP10g8551
ko05022	CP10g8551
ko04138	CP10g8551
ko05017	CP10g8551
ko05016	CP10g8551
ko00906	CP3g3538
ko00906	CP7g6745
ko00906	CP8g6501
ko00906	CP8g6260
ko00906	CP8g6259
ko04144	CP8g6355
ko04144	CP1g984
ko05017	CP12g8771
ko05017	CP6g5898
ko04137	CP9g7327
ko04139	CP9g7327
ko05016	CP2g2361
ko05017	CP2g2361
ko04140	CP2g2361
ko05022	CP2g2361
ko04137	CP2g2361
ko05010	CP2g2361
ko05014	CP2g2361
ko04137	CP2g2034
ko00073	CP5g4674
ko00073	CP5g5175
ko00860	CP16g10032
ko00650	CP3g2575
ko00630	CP3g2575
ko00514	CP3g2988
ko00514	CP1g1144
ko00514	CP14g9572
ko00514	CP1g1377
ko00514	CP11g8105
ko00230	CP12g8675
ko04714	CP11g7932
ko04714	CP15g9860
ko04714	CP8g6367
ko04714	CP1g1197
ko04714	CP8g6189
ko04714	CP11g8197
ko04714	CP1g295
ko04714	CP7g6801
ko04714	CP1g138
ko00515	CP2g1631
ko00515	CP11g7954
ko00515	CP2g1889
ko00515	CP1g847
ko00515	CP12g8854
ko00515	CP4g3858
ko00515	CP2g2229
ko00515	CP4g3796
ko00515	CP19g10181
ko00515	CP2g1633
ko04721	CP1g418
ko04911	CP1g418
ko04721	CP1g425
ko04911	CP1g425
ko03013	CP11g7758
ko00730	CP2g2556
ko00640	CP2g1871
ko05132	CP1g1257
ko04144	CP4g4245
ko05130	CP4g4245
ko05132	CP4g4245
ko04072	CP4g4245
ko05131	CP4g4245
ko04144	CP4g3752
ko05130	CP4g3752
ko05132	CP4g3752
ko04072	CP4g3752
ko05131	CP4g3752
ko04144	CP12g8937
ko04144	CP1g1234
ko04144	CP3g2870
ko04144	CP2g2032
ko00230	CP1g123
ko00740	CP1g123
ko04144	CP9g7608
ko04144	CP23g10223
ko04144	CP4g3762
ko04144	CP1g1463
ko04144	CP6g5739
ko00790	CP5g4920
ko03008	CP11g7750
ko00230	CP11g7750
ko00130	CP4g3747
ko00760	CP1g1207
ko00230	CP1g1207
ko00760	CP1g1185
ko00230	CP1g1185
ko00760	CP10g8597
ko05130	CP1g1481
ko04530	CP1g1481
ko04144	CP1g1481
ko04810	CP1g1481
ko05135	CP1g1481
ko04138	CP1g1481
ko05100	CP1g1481
ko04666	CP1g1481
ko05132	CP1g1481
ko05131	CP1g1481
ko05130	CP1g1482
ko04530	CP1g1482
ko04144	CP1g1482
ko04810	CP1g1482
ko05135	CP1g1482
ko04138	CP1g1482
ko05100	CP1g1482
ko04666	CP1g1482
ko05132	CP1g1482
ko05131	CP1g1482
ko00590	CP2g2571
